88542,709065.0
17385,1.817374743E9
75134,1.887199427E9
17650,2.003690864E9
54125,247946.0
19188,1.746950378E9
38318,1.816329604E9
95295,1.83517175E9
33521,8.2544774E7
67403,1.854969996E9
16529,1.04302454E8
23322,1.09464016E8
92906,2.002271227E9
48078,1.699013268E9
13547,124442.0
73312,2.040505194E9
53451,313656.0
68998,105634.0
57170,3.3612372E7
48039,2.119224568E9
93470,-1.0
82357,1.681466114E9
84608,1.682599733E9
71397,-1.0
51446,1.665674726E9
979,1.666291042E9
26758,1.670376669E9
50823,1.668529522E9
76979,1.66359707E9
45555,1.665856875E9
21910,4.54796785E8
32427,1149625.0
37986,1.671397794E9
56197,1.678556188E9
61998,1.704494227E9
42365,5.21237362E8
47729,5.21310389E8
66727,5.3289401E8
57724,5.32984388E8
90695,5.37037399E8
12156,1.709997159E9
37754,1.715600954E9
27026,1.716682537E9
68117,9198792.0
78770,1.734605043E9
90291,1.760895275E9
3056,6.32961204E8
87446,6.33966395E8
91887,1.778758842E9
69271,1.778896812E9
35561,429177.0
71528,1.782677845E9
31300,1.784829659E9
9912,7.02244182E8
1959,6.96926445E8
37312,6.96872784E8
16992,1.769793065E9
86132,1631170.0
17563,1.92581596E9
20709,1.769334159E9
40045,1.770898407E9
10628,1.786252486E9
31502,1.798269073E9
65408,107871.0
37178,1.78441293E9
2372,81969.0
94489,4335342.0
43338,1.012489229E9
42263,1.4402487E9
85444,-1.0
5586,1.83007432E9
78690,1.830814483E9
14010,1.831318348E9
37199,1.83774491E9
75164,1.838057635E9
68786,1.84214903E9
48143,1.85578288E9
6231,1.879693267E9
33857,201256.0
23136,84785.0
84335,1.881676219E9
67584,1.829007E7
75094,1.863375848E9
16318,2.32261297E8
9232,1.866810044E9
84276,1.871113049E9
19964,1.868068767E9
1627,1.865662906E9
19668,1.86392634E9
91462,1.862359398E9
70315,1.86171308E9
33560,1.86129552E9
39897,1.865243888E9
57885,1.845319626E9
24643,1.844492545E9
50432,1.868969943E9
13334,1.861654012E9
68686,1.879566509E9
13245,1.88666781E9
73049,1.889615309E9
11523,1.89187333E9
50621,1.892158202E9
3305,1.893145719E9
93492,1.897988999E9
40336,1.898519725E9
40858,1.901673072E9
84683,1.902143019E9
67674,1.904975686E9
36796,1.91161285E9
33149,1.914736356E9
63020,1.915362234E9
63167,1.916481648E9
92350,1.916968962E9
16747,1.925840886E9
90456,1.934441613E9
84690,1.942638543E9
54607,1.937257086E9
15431,1.932020186E9
65087,1.368160569E9
88818,1.397922301E9
16291,1.934823685E9
91537,-1.0
45926,1.916260495E9
70632,1.408772701E9
43108,1.883823889E9
48354,1.881795591E9
64442,1.373115148E9
11439,1.866365715E9
6385,1.368694633E9
36133,1.368707317E9
39141,1.364618894E9
4521,1.854451334E9
612,1.838194004E9
86410,-1.0
78170,-1.0
17611,1.827788983E9
45060,1.831021056E9
23312,-1.0
90996,1.33391876E9
30481,1.322424036E9
82276,1.321232913E9
44513,1.4909342E7
32347,1.313138943E9
94058,1.304501111E9
26780,3216968.0
34783,1.305211957E9
77417,1.303390762E9
3967,1.303675363E9
57856,1.30205514E9
14908,75672.0
76388,1.301987472E9
12445,1.302102277E9
52887,1.302218116E9
55106,1.302389183E9
85985,1.30270288E9
58130,1.293255041E9
89049,112259.0
87612,185253.0
