41114,4125356.0
4754,3412337.0
14015,10987.0
88913,10978.0
43403,1.1028682E7
31731,10585.0
76296,11301.0
44881,8448.0
3046,7448.0
81284,18829.0
81909,3418.0
74491,5.1638481E7
15104,5503.0
80044,6978.0
98516,5.0670155E7
74162,10822.0
26478,8324.0
94064,7736.0
83745,7444.0
33228,5815.0
98992,2.7157273E7
78371,11516.0
4030,3334.0
71549,20363.0
39159,5207565.0
86793,2.54791602E8
69233,7218.0
43333,16222.0
60043,5566.0
1357,3926.0
25267,3680.0
96311,5415.0
74549,1.843955441E9
61425,5610.0
23799,5011.0
34823,7392.0
78133,7853.0
92754,4515.0
26572,4615.0
52946,4422.0
53379,3.5113653E8
48370,5333.0
36096,4135.0
26735,3215.0
87989,12908.0
46707,6306.0
30300,3040.0
12304,9952.0
29039,8165.0
7804,4486.0
69999,16856.0
75900,8136.0
23712,11524.0
79832,3741.0
40926,5905.0
48819,5683.0
42207,8857.0
27436,7796.0
41316,7692.0
5270,4458.0
20871,7973.0
45986,12012.0
47249,9453.0
22897,6236.0
31801,5728.0
42048,8353.0
93008,6323.0
85593,6087.0
94534,3.28641848E8
18088,3816.0
76131,3159.0
72958,3625.0
51125,5147.0
15033,6537.0
80726,3340.0
92215,4629.0
9527,4781.0
8017,5833.0
54196,7385.0
82798,4230.0
3137,4220.0
93165,5457.0
15257,8721.0
36184,8096.0
92003,9237.0
73154,2.66250984E8
42515,19053.0
2453,8915.0
3206,7224.0
20143,10374.0
20761,3431.0
23385,47320.0
25207,6981.0
93409,3746.0
21105,4155.0
1899,5086.0
21596,8472.0
20808,4218.0
98108,5732.0
25955,3154.0
85334,8432.0
8869,4917.0
31479,4335.0
83629,14304.0
9276,10157.0
70849,9456.0
74904,11055.0
72565,8582.0
46119,2.14092388E8
43822,5182.0
2849,4031.0
27425,5044.0
44895,8699.0
56796,9503.0
56390,5717.0
8378,13679.0
91242,3509.0
46271,2354.0
51387,3011.0
88104,2.04732759E8
13224,4502.0
89706,3176.0
8594,8026.0
21794,2131.0
60160,2549.0
66527,3555.0
59910,2816.0
94546,5.71883756E8
31187,12165.0
86541,17629.0
77636,1.604859262E9
47331,3429.0
91170,1.60889478E9
23849,3495.0
20284,2316.0
79300,1220.0
40658,2163.0
9813,2554.0
16593,6959.0
20001,16137.0
39480,7177.0
13934,466548.0
26824,6.50291164E8
17558,17072.0
66408,6427.0
85284,2558.0
36470,2553.0
87857,2371.0
37776,3123.0
95894,6.59200621E8
75546,1719.0
19820,1635.0
35335,1221.0
78190,12082.0
78957,4670.0
41341,1801.0
19500,8.75355605E8
40005,2740.0
49784,8.71266769E8
93474,1.576853176E9
87858,2271.0
26987,1662.0
